no;smiles;biotic_flag;ExactMolWt;MolLogP;NumHAcceptors;NumHDonors
20955;CC(O)c1nc(N)nc(N(CCO)CC(N)=O)n1;0;256.128388372;-2.2089;8.0;4.0
20956;NC(=O)c1[nH]c(=O)[nH]c1NCC(O)Cc1ccccc1;0;276.12224037199996;-0.18259999999999987;4.0;5.0
20957;NC1=NC(=O)N(c2[nH]cnc2Cc2ccccc2)CC1;0;269.1276601;1.6877999999999997;3.0;2.0
20958;C=Cc1nc(N=CN)nc(N(CC#N)CC(=O)O)n1;0;261.097422592;-0.4523200000000001;7.0;2.0
20959;N#CC(CO)(Cc1ccccc1)N=CCCC(N)=O;0;259.132076784;0.8200799999999999;4.0;2.0
20960;CC(NCCCNC(=N)N)C(=O)O;0;188.127325752;-1.077729999999998;3.0;5.0
20961;C=CC=NCC(=O)N(CC#N)CCC(N)=O;0;222.111675688;-0.5292199999999998;4.0;1.0
20962;N#CC(O)C(CNC(=N)N)C(O)C(=O)O;0;216.085854864;-2.5843499999999993;5.0;6.0
20963;C=Cc1nc(NC=CC#N)nc(N(CCC#N)CC(N)=O)n1;0;298.129057068;0.1691600000000001;8.0;2.0
20964;C=CC=NCC(=O)N(CC(=O)O)C(C#N)Cc1ccccc1;0;299.126991404;1.2912799999999993;4.0;1.0
20965;CC(O)C=C(C=NC(C)C(=O)O)c1ccccc1;0;247.120843404;1.9947;3.0;2.0
20966;CCN(C(=O)CN=C(C)C(=O)O)C(C#N)CC#N;0;250.106590308;0.18625999999999981;5.0;1.0
20967;CC(NC(=O)CNC(=N)N)C(=S)NCCC#N;0;256.110630132;-1.195149999999999;4.0;5.0
20968;CC(C#N)N(CC(=O)NCC#N)C(=O)CN;0;223.106924656;-1.674439999999998;5.0;2.0
20969;N#CCN(CC(O)CO)C(=O)CNC(=N)NC(=N)N;0;271.139287404;-3.300779999999997;6.0;7.0
20970;C=CC(=O)OCC(NC(N)=O)C(N)=O;0;201.074955832;-1.7622;4.0;3.0
20971;N#CCNC(=O)CCN(C=O)CC(=O)NCC(=O)O;0;270.09641954800003;-2.324519999999998;5.0;3.0
20972;CC1OC2N=C(N(CCC#N)C(=N)NC(=N)N)OC2C1O;0;295.13928740399996;-1.5195799999999986;7.0;5.0
20973;COC(=O)CCN(CC(N)=O)C(=O)CNC(=O)CN;0;274.127719676;-3.0616999999999974;6.0;3.0
20974;N=C(N)NCC(=O)OCC(O)c1cnc[nH]1;0;227.101839276;-1.5306299999999993;5.0;5.0
20975;O=c1nc(N=CC(O)CO)c2nc[nH]c2[nH]1;0;223.070539148;-1.2983000000000005;6.0;4.0
20976;C=Cc1nc(O)nc(NCC#N)n1;0;177.065059844;0.15567999999999987;6.0;2.0
20977;CC(NC(=O)CNCC#N)C(=O)O;0;185.080041212;-1.3111199999999994;4.0;3.0
20978;CCN(CCC#N)C(=O)CNC(=O)CCNC(N)=O;0;269.148789468;-1.0768199999999986;4.0;3.0
20979;NC(=O)CN(CCO)C(=O)C(=O)N(CCO)CC(N)=O;0;290.122634296;-4.401199999999997;6.0;4.0
20980;N#CCNC(=O)CNCCC(=O)O;0;185.080041212;-1.30952;4.0;3.0
20981;CC(N)C(=O)N(CCC#N)CCC(=O)OCC(N)=O;0;270.132805056;-1.5055199999999964;6.0;2.0
20982;COC(=O)CC(C(=O)OC)N1C(=O)N=C(N)C1CO;0;273.0960852;-1.7551999999999979;7.0;2.0
20983;C=C(c1ccccc1)C(NC(CC(=O)O)C(=O)O)C(N)=O;0;292.105921612;0.07120000000000043;4.0;4.0
20984;C=CC=C(c1ccccc1)C(C#N)NC(C#N)C(O)CO;0;283.132076784;0.9831599999999994;5.0;3.0
20985;N=C(N)N(CCC(N)=S)CCC(N)=S;0;233.07688747999998;-0.46572999999999926;3.0;4.0
20986;NC(CO)C(=O)N(CCO)CC(=O)NCC(=O)O;0;263.111735264;-3.6722999999999963;6.0;5.0
20987;N#CCN(CCC(=O)O)C(=O)CCNC(=N)N;0;241.11748934;-1.3135499999999976;4.0;4.0
20988;N#CCN(C=O)CCC(=O)NCC(=O)NCC(N)=O;0;269.11240396;-2.9238199999999983;5.0;3.0
20989;C=C(c1ccccc1)C(C#N)NC(=O)CNC(=O)CN=CC;0;298.142975816;0.9150799999999998;4.0;2.0
20990;CSCCC(=O)N(CCC#N)c1[nH]cnc1C;0;252.104482132;1.7179;4.0;1.0
20991;CC=NCC(=O)N(CC#N)CC(=O)NCCC#N;0;249.12257472;-0.54084;5.0;1.0
20992;CCN(C(=O)CN(CCC#N)CCC#N)C(C#N)CC#N;0;286.154209196;0.7701200000000001;6.0;0.0
20993;NC(=S)c1ncnc(N)c1N;0;169.042216224;-0.7248000000000003;5.0;3.0
20994;CC=C(c1ccccc1)C(N=C(CO)CO)C(N)=O;0;262.131742436;0.36939999999999973;4.0;3.0
20995;N#CCN(CC(=O)NC(C#N)CO)C(=O)CNC(=N)N;0;281.12363734;-3.177669999999998;6.0;5.0
20996;N#CCN(CCO)C(=O)CCN(C(=N)N)C(C#N)CO;0;282.14403843599996;-2.1990699999999976;6.0;4.0
20997;CCN(CC(=O)OCC(O)C(N)=O)C(N)=O;0;233.10117058;-2.223599999999999;5.0;3.0
20998;CC(=S)NCC(=O)N(CC(=O)O)CC(N)=S;0;263.039833276;-0.8773999999999988;4.0;3.0
20999;N#CCCN(CC(=O)O)C(CO)C(=O)O;0;216.074621484;-1.267819999999999;5.0;3.0
21000;N#CCCNC(=O)CCN(C(N)=O)C(CC(N)=O)C(N)=O;0;298.138953056;-2.4836199999999984;5.0;4.0
21001;NC(=O)CNC(=S)CCc1ccccc1;0;222.082684068;1.0214999999999994;2.0;2.0
21002;N#CC(CO)N(C(N)=O)C(C#N)C(O)Cc1ccccc1;0;288.12224037199996;-0.2526399999999993;5.0;3.0
21003;N#CCNC(=S)C(NC(N)=O)C(=S)NCC#N;0;270.03575094;-1.0955399999999993;5.0;4.0
21004;OCC(=Nc1[nH]cnc1CO)C(O)C(O)CO;0;245.10117058;-2.3191;7.0;6.0
21005;O=C(O)Cc1nc[nH]c1N=C(CO)C(O)C(O)CO;0;273.0960852;-2.184299999999999;7.0;6.0
21006;CC(C#N)N(CC#N)C(=O)CNC(=S)CCNC(=N)N;0;295.12152916400004;-0.9591699999999981;5.0;4.0
21007;C=CC=C(c1ccccc1)C(C#N)Nc1cc[nH]c(=O)n1;0;278.116761068;2.3435799999999993;4.0;2.0
21008;CCN(CC#N)C(=O)CCN(C(=O)C(C)N)C(C#N)CO;0;295.164439532;-1.1911399999999972;6.0;2.0
21009;N#CCCN(CCC(=O)O)CCC(=O)NCC(=O)O;0;271.11682064400003;-0.7323199999999983;5.0;3.0
21010;N=C(N)n1cnc(C(=O)O)c1N(CCC(N)=O)CC(=O)O;0;298.10256754799997;-1.9107299999999983;7.0;5.0
21011;O=C(O)CN(CCO)C(=O)C(=O)N(CCO)CC(=O)O;0;292.09066547199996;-3.2025999999999977;6.0;4.0
21012;N=CNc1ncnc2[nH]c(=O)[nH]c12;0;178.060308812;-0.3348300000000001;4.0;4.0
21013;O=c1nc(N=CC(O)Cc2ccccc2)c2nc[nH]c2[nH]1;0;283.10692465600005;0.9521;5.0;3.0
21014;C=CC(C#N)N(C=CC#N)c1[nH]c(=O)[nH]c1C#N;0;240.075958876;0.49654;5.0;2.0
21015;N#CCCN(CC(=O)O)C(=O)CNCCO;0;229.10625596;-1.604819999999998;5.0;3.0
21016;C=CC=NCC(=O)N(CCC#N)C(C#N)CO;0;234.111675688;-0.13003999999999988;5.0;1.0
21017;C=C(c1ccccc1)C(O)c1nc(N)nc(NCCC#N)n1;0;296.138559132;1.5261799999999996;7.0;3.0
21018;CCN(CC#N)C(=O)CN=C(C)C(=O)O;0;211.095691276;-0.09602000000000027;4.0;1.0
21019;N=C(N)N(CC(N)=S)C(CC(N)=S)C(N)=S;0;278.044207448;-1.2011299999999983;4.0;5.0
21020;N#CC(NC(C#N)C(O)C(O)C(O)CO)C(O)CO;0;275.111735264;-4.211439999999997;9.0;7.0
21021;N=C(N)NCC(=O)NCC(=O)NC(CO)C(N)=O;0;260.123302992;-4.451929999999997;5.0;7.0
21022;CC(C#N)N(CC(=O)O)C(=O)CCN(CC#N)C(N)=O;0;281.11240396;-0.8939399999999993;5.0;2.0
21023;CC(C#N)N(CCC#N)C(=O)CN1CCC(N)=NC1=O;0;276.133473752;-0.1763399999999996;5.0;1.0
21024;CC(N)C(=O)N(CCC#N)CC(=O)O;0;199.095691276;-0.8395199999999989;4.0;2.0
21025;N#CCCN(CC#N)C(=O)CN(CCO)C(=O)C(N)CO;0;297.143704088;-2.607239999999997;7.0;3.0
21026;CC(C#N)N=CC(O)Cc1ccccc1;0;202.110613068;1.57288;3.0;1.0
21027;N#CCCNC(=O)CNC(=O)CNC(C#N)C(=O)CCO;0;295.128054024;-2.434239999999997;7.0;4.0
21028;C=CC(NCCC#N)C(N)=O;0;153.090211972;-0.4704200000000002;3.0;2.0
21029;N#CCCN(CCC(=O)Nc1ncco1)C(=N)N;0;250.117823688;0.11234999999999945;5.0;3.0
21030;N#CCCc1nc[nH]c1N;0;136.074896256;0.44808;3.0;2.0
21031;CC(C#N)N(CC(=O)O)C(=O)CN=CCCC#N;0;250.106590308;0.18625999999999987;5.0;1.0
21032;N#CCNC(=O)CN(C=O)C(C#N)C(O)CO;0;240.085854864;-2.670039999999998;6.0;3.0
21033;N#CCCN(C=O)CC(=O)O;0;156.053492116;-0.5569200000000001;3.0;1.0
21034;O=C(O)Cc1nc[nH]c1NCCO;0;185.080041212;-0.5589999999999999;4.0;4.0
21035;N#CCNC(=O)CCN(C(=N)N)C(CC(=O)O)C(=O)O;0;285.10731858;-1.8603499999999977;5.0;5.0
21036;N#CC(CO)(N=CC(O)C(O)CO)C(O)CO;0;248.100836232;-3.6208200000000006;8.0;6.0
21037;N#CCC(C#N)N(CCC(=O)Nc1ncco1)C(=N)N;0;275.11307265600004;0.004529999999999423;6.0;3.0
21038;O=C(O)C(Cc1ccccc1)Nc1nc(=O)[nH]c2[nH]cnc12;0;299.101839276;0.7539999999999996;5.0;4.0
21039;N#CC(CO)N=C(Cc1ccccc1)C(=O)O;0;232.084792244;0.6391800000000001;4.0;2.0
21040;C=CC(O)C(C(=O)O)=C(Nc1cc[nH]c(=O)n1)C(=O)O;0;281.064785072;-0.8479999999999994;6.0;5.0
21041;N#CC=CN(CC#N)CC(=O)NCC(=O)O;0;222.07529018;-0.94994;5.0;2.0
21042;N#CCCC=NC(C(N)=O)C(=O)O;0;183.064391148;-0.7005200000000003;4.0;2.0
21043;O=CCCN(CC=O)C(C=O)Cc1ccccc1;0;247.120843404;0.8864999999999994;4.0;0.0
21044;N=C(N)N(CC=Nc1cc[nH]c(=O)n1)CCc1ccccc1;0;298.15420919599995;0.9103699999999997;4.0;3.0
21045;C=CC=C(C=NC(C=C)C(N)=O)c1ccccc1;0;240.126263132;2.3667000000000007;2.0;1.0
21046;CC(C(N)=O)N(CCC(N)=O)C(=O)CN(CC#N)C(=N)N;0;297.15493746800007;-2.7167499999999984;5.0;4.0
21047;CCN(CC(=O)OCC(N)=O)C(=O)CN(CC#N)C(=N)N;0;298.13895305600005;-2.4175499999999976;6.0;3.0
21048;CC1C(N)=NC(=O)N1c1[nH]cnc1C(=O)O;0;223.070539148;-0.2064000000000002;4.0;3.0
21049;CC=NCC(=O)N(CCO)CC(N)=O;0;201.11134134;-1.616699999999999;4.0;2.0
21050;CCN(CC(N)=O)c1nc(N)nc(C(C)O)n1;0;240.133473752;-1.181299999999999;7.0;3.0
21051;N#CCNC(=O)CN(CCC(=O)O)C(=N)N;0;227.101839276;-1.7036499999999988;4.0;4.0
21052;CC(O)C(=S)NCC(=O)NCC(=O)NC(C#N)CO;0;288.08922599199997;-2.5989199999999983;6.0;5.0
21053;N#CC(N=CCc1ccccc1)C(O)Cc1ccccc1;0;278.14191319599996;2.795680000000001;3.0;1.0
21054;N=C(N)N(CC(=O)NCCC(=O)O)CC(N)=S;0;261.08956034;-1.9411299999999985;4.0;5.0
21055;NC(=O)CC(C(N)=O)N(CC(N)=O)C(=O)CNC=O;0;273.10731858;-4.2243999999999975;5.0;4.0
21056;N#CCCNC(=O)CNC(=S)c1nc[nH]c1NCCO;0;296.10554475199996;-0.8911199999999999;6.0;5.0
21057;CC(C#N)N(CC(N)=O)C(=O)CCNC(=N)N;0;240.133473752;-1.9144499999999987;4.0;4.0
21058;N=C(N)NCC(N=CC(CO)NC(=N)N)C(=O)O;0;259.139287404;-3.1625599999999965;5.0;8.0
21059;OCC(O)C(CO)N=CCc1cnc[nH]1;0;213.11134134;-1.2629000000000004;5.0;4.0
21060;CC(C#N)N(CCC(=O)N(CC#N)CCC(=O)O)C(N)=O;0;295.128054024;-0.5038399999999992;5.0;2.0
21061;N#CCN=CC(O)C(O)C(O)C(O)CO;0;218.090271548;-2.9833200000000004;7.0;5.0
21062;N#CCNC(=O)CNC(=O)CNC(=O)CN=CC(=O)O;0;283.091668516;-2.9860199999999972;6.0;4.0
21063;Cc1nc[nH]c1NC(=O)CCN(CC#N)C(=N)N;0;249.13380809999998;-0.2342299999999996;4.0;4.0
21064;N#CCCC(C#N)NCC(=O)NC(CC(=O)O)C(=O)O;0;282.096419548;-1.1839399999999993;6.0;4.0
21065;CC(C#N)N(CC(N)=O)C(=O)CN=CC(O)CO;0;256.117154992;-2.363619999999998;6.0;3.0
21066;N#CC=CN(C(C#N)C#N)C(C#N)C(O)CO;0;231.075624528;-1.01318;7.0;2.0
21067;NC(=O)CC(NC(C(N)=O)C(O)C(O)CO)C(N)=O;0;278.122634296;-5.126699999999997;7.0;7.0
21068;N#CCCN(C(=N)NC(=N)N)c1ncc(CO)o1;0;251.11307265599999;-0.6951799999999995;6.0;5.0
21069;C=Cc1nc[nH]c1NC(=O)C(C)O;0;181.085126592;0.37199999999999983;3.0;3.0
21070;N#CCCNc1[nH]c(=O)[nH]c1C#N;0;177.065059844;-0.09974000000000027;4.0;3.0
21071;N#CC(CO)N(CC(N)=O)C(=O)CCN(C=O)CC(N)=O;0;299.122968644;-3.4814199999999964;6.0;3.0
21072;NC(=O)c1nc[nH]c1N(C(N)=O)C(CO)C(N)=O;0;256.092002864;-2.760099999999999;5.0;5.0
21073;N=C(N)NCC(C=Nc1ncnc2[nH]c(=O)[nH]c12)CO;0;278.123971688;-1.559929999999999;6.0;6.0
21074;CC(C#N)N(C=O)CCC(=O)NCCC#N;0;222.111675688;-0.22314000000000012;4.0;1.0
21075;N#CCN=CC(=CCc1ccccc1)c1ccccc1;0;260.131348512;3.9070800000000023;2.0;0.0
21076;N=C(N)n1cnc(C(N)=O)c1N(CC(N)=O)C(N)=O;0;268.10323624399996;-2.9060299999999994;6.0;5.0
21077;NC(=O)c1nc[nH]c1N(C(N)=O)C(CO)C(N)=S;0;272.069159244;-1.9592999999999994;5.0;5.0
21078;NC(=S)CNC1=NC2OC(CO)C(O)C2O1;0;247.062676896;-2.304999999999999;7.0;4.0
21079;N#CCN(CC(O)CO)C(=O)CN1CC(N)=NC1=O;0;269.11240396;-2.515419999999998;6.0;3.0
21080;CC(C#N)NC(=O)CNC(=O)CCNC(=N)NC(=N)N;0;282.155271816;-2.4715799999999986;5.0;7.0
21081;C=C(c1ccccc1)C(C#N)N(CC(N)=O)C(=O)CN;0;272.127325752;-0.13541999999999998;4.0;2.0
21082;CC(C#N)NC(=O)CCN(CC(N)=O)C(N)=O;0;241.11748934;-1.7292199999999989;4.0;3.0
21083;CC(C#N)N(CCC(=O)O)C(=O)CCN(C=O)CCC#N;0;294.13280505600005;-0.036039999999999406;5.0;1.0
21084;CCN(CC(=O)NCC#N)C(=O)CCNC(C)C(=O)O;0;284.14845512;-1.0725199999999981;5.0;3.0
21085;CC(NC(=O)c1nc[nH]c1N(CC#N)C(N)=O)C(=O)O;0;280.092002864;-0.9787199999999996;5.0;4.0
21086;O=C(O)CNc1[nH]cnc1Cc1ccccc1;0;231.100776656;1.4969999999999997;3.0;3.0
21087;NC(=O)CCN(C=O)c1[nH]cnc1C(=O)O;0;226.0702048;-1.0538999999999996;4.0;3.0
21088;CC(N)C(=O)N(CCC(N)=O)CCC(N)=O;0;230.137890436;-2.086999999999998;4.0;3.0
21089;N#CCCNCC(=O)N(CC#N)CCC(N)=O;0;237.12257472;-1.2827399999999993;5.0;2.0
21090;N#CCCN(CC(N)=O)C(C#N)C(=O)O;0;210.07529018;-1.3358399999999986;5.0;2.0
21091;NC(=O)Cc1nc[nH]c1NC(=O)CN(CC(N)=O)C(N)=O;0;297.11855196;-2.757999999999999;5.0;5.0
21092;CC(N=CCO)C(N)=O;0;130.07422756;-1.0767;3.0;2.0
21093;N#CCN(CCO)C(=O)CNC(=S)CNC(=N)N;0;272.105544752;-2.2690499999999982;5.0;5.0
21094;CC(C#N)N(CCC(=O)Nc1[nH]c(=O)[nH]c1C#N)C(=N)N;0;290.12397168800004;-0.9891699999999979;5.0;5.0
21095;NC(=S)CNC(=S)c1[nH]c(=O)[nH]c1N;0;231.024851908;-1.1635999999999997;4.0;5.0
21096;CCN(CC(N)=O)C(=O)CCNC(CC(=O)O)C(=O)O;0;289.127385328;-1.772199999999997;5.0;4.0
21097;NC(=O)CNC(=O)CNC(=O)C(N)CO;0;218.101504928;-3.976299999999999;5.0;5.0
21098;CC(C#N)N(C=O)CCO;0;142.07422756;-0.6508200000000002;3.0;1.0
21099;NC(=O)CCNC(=S)C(O)C(O)Cc1ccccc1;0;282.103813436;-0.2566999999999995;4.0;4.0
21100;CC(NC(=N)NC(=N)N)C(=O)OCc1c[nH]c(=O)[nH]c1=O;0;297.11855196;-2.497659999999999;6.0;7.0
21101;O=CCCNc1ncnc2[nH]c(=O)[nH]c12;0;207.075624528;-0.35289999999999994;5.0;3.0
21102;NC(=O)CC(N=CC(=O)Cc1ccccc1)C(N)=O;0;261.11134134;-0.4017000000000012;4.0;2.0
21103;CSCCC(C#N)NC(=O)CCN(CC#N)C(N)=O;0;283.110295784;0.04225999999999985;5.0;2.0
21104;CC(O)C=Nc1[nH]c(=O)[nH]c1C(=O)O;0;199.059305768;-0.5157;4.0;4.0
21105;Cc1cnc(NC(CCO)=C(O)C#N)o1;0;209.080041212;1.0704999999999998;6.0;3.0
21106;N#CC(Cc1ccccc1)NC(=O)CN(CCO)C(=N)N;0;289.15387484800004;-0.5747499999999983;4.0;4.0
21107;N#CCN(CCC(=O)O)C(=O)CNC(N)=O;0;228.085854864;-1.518419999999998;4.0;3.0
21108;N=C(N)NCC(=O)NCCC(=O)OCC(O)C(N)=O;0;275.122968644;-3.6348299999999973;6.0;6.0
21109;N#CCN(CC(=O)N(CC(N)=O)CC(O)CO)C(N)=O;0;287.122968644;-3.4422199999999976;6.0;4.0
21110;CC(C#N)NC(=O)CCN(CCC#N)CCC#N;0;247.14331016399998;0.5341400000000001;5.0;1.0
21111;CC(C(=O)O)N(CCC#N)C(=O)C(N)Cc1ccccc1;0;289.142641468;0.7717800000000005;4.0;2.0
21112;CCN(C(=O)CCSC)c1nc(=O)[nH]c2[nH]cnc12;0;281.09464572;0.7521999999999996;5.0;2.0
21113;CC(=S)NCC(=O)N(CCC#N)CCC(N)=O;0;256.099396752;-0.45901999999999926;4.0;2.0
21114;N#CCNC(=O)CNCCC(=O)OCC(N)=O;0;242.101504928;-2.365619999999998;6.0;3.0
21115;NC(=O)CNc1[nH]c(=O)[nH]c1C(=O)O;0;200.054554736;-1.7016;4.0;5.0
21116;Nc1nc(N)nc(CCN(C=O)CC(=O)O)n1;0;240.097088244;-1.878499999999999;7.0;3.0
21117;CC(=S)NCC(=O)N(CCC#N)CC(=O)NCC#N;0;281.09464572;-0.694639999999999;5.0;2.0
21118;C=Cc1nc[nH]c1NC(=O)CCN(CCC#N)CCC#N;0;286.154209196;1.5106600000000001;5.0;2.0
21119;CC(C)=Nc1nc2[nH]cnc2c(=O)[nH]1;0;191.080709908;0.7584999999999997;4.0;2.0
21120;N=C(N)NCCN(C=O)C(CC(=O)O)C(=O)O;0;246.096419548;-2.1442299999999976;4.0;5.0
21121;NC(=O)CNC(=O)CNC(=S)c1nc[nH]c1NC(N)=O;0;299.080058276;-2.2331000000000003;5.0;6.0
21122;CCN(C=O)C(Cc1ccccc1)C(=O)O;0;221.10519334;1.1605999999999999;2.0;1.0
21123;CC(O)C=NCC(=O)N(CC#N)CCC(N)=O;0;240.122240372;-1.3344199999999984;5.0;2.0
21124;CC(C)=NC(Cc1ccccc1)C(=O)N(CC#N)C(C)C#N;0;296.16371126;2.34276;4.0;0.0
21125;N#CCNC(=O)CCNC(Cc1ccccc1)C(N)=O;0;274.142975816;-0.29751999999999973;4.0;3.0
21126;C=CC(=O)OCCN(CC(N)=O)C(N)=O;0;215.090605896;-1.4183999999999983;4.0;2.0
21127;CCN(CC#N)C(=O)CN=CCCNC(=N)N;0;238.15420919599998;-0.6975499999999979;4.0;3.0
21128;N=C(N)NCCC(=O)NC(C(N)=O)C(O)CO;0;247.128054024;-3.8171299999999984;5.0;7.0
21129;NC(=O)CCC=NCC(=O)NC(CC(N)=O)C(N)=O;0;271.128054024;-2.8317999999999977;5.0;4.0
21130;N#CCN(CC(=O)NCC(=O)OCc1cnc[nH]1)C(=N)N;0;293.1236373400001;-1.7118499999999983;6.0;4.0
21131;CC(C#N)NC(=O)CN(CCC#N)CC(N)=O;0;237.12257472;-1.2843399999999983;5.0;2.0
21132;CC1OC2N=C(NCCC(=O)O)OC2C1O;0;230.090271548;-1.088799999999999;6.0;3.0
21133;N#CCCN(CC#N)CC(=O)N(CCC(N)=O)CC(=O)O;0;295.128054024;-1.4857399999999976;6.0;2.0
21134;N#CCCN(CC#N)CC(=O)N(CC#N)c1cc[nH]c(=O)n1;0;299.113072656;-0.6342600000000007;7.0;1.0
21135;CC(O)C(=O)N(CCC(=O)O)c1[nH]cnc1CC(=O)O;0;285.0960852;-0.7746999999999993;5.0;4.0
21136;N=CNc1ncnc2c1ncn2C(=N)N;0;204.08719225599998;-0.41316000000000014;6.0;4.0
21137;COC(=O)CNC(=O)CN(CCC#N)C(=O)CNC(N)=O;0;299.122968644;-2.313819999999998;6.0;3.0
21138;Cc1ncn(C=CC#N)c1NC(=O)CN(CC#N)C(N)=O;0;287.113072656;0.02858000000000016;6.0;2.0
21139;COC(=O)CCN(C(=N)NC(=N)N)C(C)C(=O)O;0;259.128054024;-1.257559999999999;5.0;5.0
21140;N=C(N)NC(=N)N(CC(=O)O)c1ncco1;0;226.08143818;-1.0165599999999992;5.0;5.0
21141;C=Cc1nc(N)nc(NCCC(=S)NCC(N)=O)n1;0;281.10587910000004;-0.6988999999999996;7.0;4.0
21142;O=C(C(O)CO)C(O)C(O)C(O)CO;0;210.073952788;-4.0163;7.0;6.0
21143;NC(=O)CCNC(C(N)=O)C(N)=O;0;188.090940244;-3.2093999999999996;4.0;4.0
21144;N=C(N)NC(CNC(CO)C(N)=O)Cc1ccccc1;0;279.16952491200004;-1.483429999999997;4.0;6.0
21145;O=C1CN(CCC(=O)OCc2c[nH]c(=O)[nH]c2=O)C(=O)N1;0;296.075684104;-1.9516999999999989;6.0;3.0
21146;CC(C)=NCC(=O)N(CC(N)=O)C(C#N)CO;0;240.122240372;-1.3344199999999977;5.0;2.0
21147;COC(=O)CCNCC(=O)N(CCC(N)=O)CC(=O)O;0;289.127385328;-2.072299999999996;6.0;3.0
21148;CC(C#N)N(CCC(=O)NCC#N)C(=O)CCNC(N)=O;0;294.14403843599996;-1.1846399999999977;5.0;3.0
21149;N#CCCN(C=O)CCC(=O)N(CCO)C(C#N)CO;0;282.132805056;-1.546039999999998;6.0;2.0
21150;CSCCC(C#N)NC(=O)C(C)N;0;201.0935831;0.0950799999999995;4.0;2.0
21151;CSCCC(C#N)NC(=O)C(C)O;0;202.077598688;0.1286799999999998;4.0;2.0
21152;N=C(N)n1cnc(C(N)=O)c1N1CC(N)=NC1=O;0;250.09267155999999;-1.9792299999999994;6.0;4.0
21153;C=Cc1nc(NC=N)nc(N(CCC#N)CCC#N)n1;0;270.134142448;1.16733;7.0;2.0
21154;CCN(C(=O)CCN(CCC#N)CC(=O)O)c1ncco1;0;294.13280505599994;0.7178799999999996;6.0;1.0
21155;N#CCCNC(Cc1ccccc1)C(=O)NCCC(=O)O;0;289.142641468;0.6918799999999998;4.0;3.0
21156;N#CCc1nc[nH]c1N(CC#N)C(=O)CCNC(=N)N;0;274.129057068;-0.7944699999999985;5.0;4.0
21157;CSCCC=NCCC(=O)O;0;175.066699656;1.285;3.0;1.0
21158;C=Cc1nc[nH]c1NC(=O)C(=O)Nc1[nH]cnc1C=C;0;272.102173624;0.9959999999999996;4.0;4.0
21159;CCN(CC(N)=O)C(=O)C(N)Cc1ccccc1;0;249.147726848;-0.10979999999999834;3.0;2.0
21160;CC(O)C=NCC(=O)NCC(=O)N(CCC#N)CC(N)=O;0;297.143704088;-2.218219999999997;6.0;3.0
21161;N#CCC(C#N)NC(=O)CC(=O)C(=O)NC(C#N)CC#N;0;286.08143818;-1.2102799999999994;7.0;2.0
21162;C=CC(NCC(N)=S)C(N)=S;0;189.039439352;-0.29719999999999963;3.0;3.0
21163;CC=C(c1ccccc1)C(N=CC(O)CO)C(N)=O;0;262.131742436;0.3677999999999997;4.0;3.0
21164;CC(CO)=NC(CO)CO;0;147.089543276;-1.2072000000000003;4.0;3.0
21165;CC(O)C(=O)N(CCc1ccccc1)c1ncco1;0;260.116092372;1.6310999999999996;4.0;1.0
21166;N#CC=CN(CC#N)CCC#N;0;160.074896256;0.76294;4.0;0.0
21167;N#CCNC(=S)C(CO)Nc1[nH]cnc1C(N)=O;0;268.074244624;-1.2780199999999995;6.0;5.0
21168;N#CC(CO)N(CCO)C(=O)CCNC(=N)N;0;243.133139404;-2.4350499999999977;5.0;5.0
21169;C=CC=C(C=NCC(=O)N(CC)CC#N)c1ccccc1;0;281.152812228;2.698880000000001;3.0;0.0
21170;CCC(=S)NCC(=O)NCCC#N;0;199.077933036;0.3432800000000001;3.0;2.0
21171;N#CCN(CC#N)C(=O)CNC(=S)C(O)CNC(=N)N;0;297.10079372000007;-2.3768699999999994;6.0;5.0
21172;CC(C#N)N(CCC(=O)NC(C#N)(CO)CO)C(=N)N;0;282.144038436;-2.152769999999998;6.0;5.0
21173;N#CCCC(C#N)NC(=O)CN(CC#N)C(=N)NC(=N)N;0;289.13995610000006;-1.4580199999999985;6.0;5.0
21174;Nc1nc(N)nc(-c2ncnc3[nH]c(=O)c(=O)[nH]c23)n1;0;273.07227046400004;-1.9772000000000007;9.0;4.0
21175;N#CCCN(CC(=O)O)C(=O)CCN(C=O)CC(=O)O;0;285.0960852;-1.253619999999998;5.0;2.0
21176;NC(=O)CCC=Nc1[nH]cnc1CC(N)=O;0;223.106924656;-0.5947000000000002;4.0;3.0
21177;N=C(N)n1cnc(CC(N)=O)c1NC(N)=O;0;225.097422592;-1.8569300000000002;5.0;5.0
21178;N#CCCNC(=O)CN=C(CO)Cc1ccccc1;0;259.132076784;0.6922799999999995;4.0;2.0
21179;NC(=O)C(Cc1ccccc1)NC(CO)CO;0;238.131742436;-0.9742000000000004;4.0;4.0
21180;N#CCN(CC(N)=O)C(=O)CN=CC(CO)NC(=N)N;0;283.139287404;-3.2613499999999975;6.0;5.0
21181;C=CC(N=CC(O)C(O)Cc1ccccc1)C(N)=O;0;262.131742436;0.06159999999999999;4.0;3.0
21182;N=C(N)NCCC(=O)Nc1[nH]cnc1CC(N)=O;0;253.12872271999998;-1.7508299999999988;4.0;6.0
21183;NC(=O)Nc1[nH]cnc1C(=O)NCC(N)=S;0;242.05859456;-1.0838000000000008;4.0;5.0
21184;N#CC(Cc1ccccc1)NC=CC(N)=O;0;215.105862036;0.7098800000000001;3.0;2.0
