smiles;Kin (i.e. how many reactions give this molecule);Kout (i.e. how many reactions use this molecule as substrate)
N#Cc1nc[nH]c1N=CC(=CCO)c1ccccc1;1;1
N#CCNC(=O)CNCCNC(=N)N;1;6
N#CCN(C(=O)CNC(=N)N)c1nc(=O)[nH]c2[nH]cnc12;1;4
CC(=O)C=NC(C)C#N;1;1
N#CCNCC(=O)NCC(N)=O;1;13
N#CC(CC(O)C(C#N)NC(N)=O)NC(N)=O;1;3
Nc1ccn(C2OCC(O)C2O)c(=O)n1;2;21
N#CCCN(CCO)C(=O)CCNC(CC(N)=O)C(N)=O;1;11
N#CCCN(CC(=O)O)C(=O)CNC(C#N)CO;1;13
N#CC(C#N)(CCC=Nc1ncnc2[nH]cnc12)NC(N)=O;1;1
O=C(O)C=NCC(=O)NC(Cc1ccccc1)C(=O)O;1;1
CC(NC(=O)C(=O)NC(C)C(N)=S)C(N)=S;1;2
N#CC(O)C(O)CO;1;5
N#CCCN(C(=O)c1nc[nH]c1NC(N)=O)C(C#N)CO;1;7
COC(=O)CCN(CC#N)C(N)=O;1;18
N#CCNC(=S)CO;1;1
CC(NC(=O)CN(CC#N)C(=N)N)C(N)=O;1;2
O=CCCNc1[nH]cnc1Cc1ccccc1;1;13
N#CCCN(CC(=O)NC(C#N)CC#N)C(=O)CN;1;31
NC(=O)NCCC(=O)OCC(O)C(N)=O;1;5
CC(C#N)NC(=O)CC(NCC(N)=O)C(=O)NC(C)C#N;1;12
N#CCCNCC(=O)NC(CC(N)=O)C(N)=O;1;13
NC(=O)CNC(=O)CNC(=O)CNC(=S)C(O)CO;1;0
N#CCC(C#N)N(CC#N)C(=O)CN=CC(O)CO;1;1
CSCCC(=O)N(CCC#N)c1ncco1;1;7
OCC(O)C(O)CNc1ncnc2[nH]cnc12;1;6
N=C(N)N(CC(N)=S)C(Cc1ccccc1)C(N)=S;1;4
CCN(CCC#N)C(=O)C(O)Cc1ccccc1;1;7
CSCCC(=O)NCC(=O)NC(C)C#N;1;3
N#CC(CO)NC(=O)CNC(N)=O;2;3
O=C(O)C=C(Nc1[nH]cnc1C(=O)O)C(=O)O;1;1
O=C(O)CCNC(=O)CN=C(CO)Cc1ccccc1;1;1
N#CC=Cn1cnc2c(N(CC#N)CCC#N)ncnc21;1;2
CC(C#N)N=CCNC(=N)N;1;1
O=CC(O)CO;5;13
Cc1nc[nH]c1NC(=O)CC(O)C(=O)Nc1[nH]cnc1C;1;7
N#CCCN(CCC#N)CC(=O)N(CC#N)c1ncco1;1;7
CC(=O)C=NCC(=O)N(CC#N)CC#N;1;1
N=C(N)NC(=N)NCC(=O)NCC(=O)NCC(N)=O;2;1
N#CCCNC=CC(N)=O;1;0
NC(=O)CN(CC(N)=O)C(=O)CN=CC(O)C(O)CO;1;1
N#CC(N=CC(O)C(O)C(O)Cc1ccccc1)C(=O)O;1;1
N#CCCN(CCC#N)CC(=O)OCC(C#N)NC(N)=O;1;5
N#CC(Cc1ccccc1)NC=O;1;3
N#CC(O)C(=CC(=CCO)c1ccccc1)c1ccccc1;1;3
N#CCCN(C(N)=O)C(C#N)CO;1;3
N=C(N)NC(=N)N(CCc1ccccc1)CC(N)=O;1;2
N#CC(N)CO;4;32
NC(=O)C(N)=O;1;1
O=C(O)C(=O)C(C(=O)O)C(O)(Cc1ccccc1)C(=O)O;1;4
N#CCCN(CCC#N)C(=O)CNC(=CC(=O)O)C(=O)O;1;1
N#CC(CO)NC(=O)CNC(=S)c1ncnc(N)c1N;1;5
N=C(N)NC(=N)NCCC(=O)O;1;1
N#CC(Cc1ccccc1)N=CC(O)C(O)CO;1;1
C=C(c1ccccc1)C(C#N)N=CCNC(=N)N;1;1
N#CC(C#N)(CCC=NCC(=O)NCC(N)=O)NC(N)=O;1;1
N#CCC(C#N)NC(=O)CNC(=S)C(O)CO;1;1
N#CCCNc1nc(N)nc(CN(CCC#N)CCC#N)n1;3;3
N#CCN(C(=O)CN)C(C#N)Cc1ccccc1;1;34
N#CCNC(=O)CN=CC(=O)CCO;1;1
NC(=O)CNCCc1ccccc1;2;14
N#CCN(CC(=O)NCC(=O)NCC(=O)O)C(N)=O;1;5
C=C(c1ccccc1)c1nc[nH]c1NC=CC(N)=O;1;1
N=CNC1=NC2OCC(O)C2O1;1;0
CCN(CC#N)C(=O)CCC(=O)N(CC)CC#N;1;4
N=C(N)NCC=Nc1[nH]cnc1CO;1;1
N#CCN(CC(=O)NCC(=O)NCC(=O)O)C(=N)N;1;2
N#CCCN(CCC#N)C(=N)NC(=N)N;1;2
C=CC=C(C=Nc1[nH]cnc1C(=O)O)c1ccccc1;1;1
N#Cc1nc[nH]c1NC(C#N)CO;1;9
O=C(O)Cc1nc[nH]c1N=C(CO)Cc1ccccc1;1;0
COC(=O)CC(NCCC(=O)O)C(=O)OC;1;16
CC=C(C=NCC(=O)O)c1ccccc1;1;1
NC(=S)CCNc1[nH]cnc1C(=O)O;1;3
NC(=O)CNC(=O)CNC(=O)CN=CCc1ccccc1;1;1
N#CCC(C#N)NCC(O)Cc1ccccc1;1;13
NC(=S)CCO;1;3
CC(C#N)NC(=O)CN(CC#N)C(N)=O;1;1
O=C(O)C=NCC(=O)N(CC(=O)O)CC(=O)O;1;1
N#CCCN(CCO)C(=O)C(=O)N(CCO)CCC#N;1;6
N#CCCN(C(N)=O)C(C(N)=O)C(N)=O;1;1
CC=NC(C#N)CC#N;1;1
N#CCCN(CCc1ccccc1)c1[nH]cnc1C(N)=O;1;8
COC(=O)CCN(C=CC#N)CC(=O)O;1;0
CC(NC(=O)CNC(N)=O)C(N)=S;1;2
NC(=O)C(NC(CO)C(N)=S)C(N)=O;1;0
N#CCC(C#N)NCCC(=O)N(CCC(N)=O)CC(=O)O;1;12
COC(=O)CCNC(CO)C(N)=S;1;0
CC(=S)NCC(=O)N(CC(=O)O)CC(N)=S;1;0
C=CC=C(c1ccccc1)C(O)C#N;1;5
NC(=O)NCC(=O)N(CC(N)=S)c1[nH]cnc1C(N)=O;1;3
NC(=S)CNC(=S)CO;1;0
O=c1nc(N=CCc2ccccc2)c2nc[nH]c2[nH]1;1;1
COC(=O)CCNC(CO)C(N)=O;2;17
N#CC(N)C(O)CO;1;20
N#CCN=C(CO)CO;1;2
N#CCCNC(=O)CNC(=O)CN(CCC#N)CCC#N;1;4
N=C(N)NCC(C=O)CO;1;14
CC(=O)C=Nc1ncnc(C#N)c1NC(N)=O;1;1
C=C(C=C(c1ccccc1)C(C#N)NCC#N)c1ccccc1;2;9
N=C(N)NCC(=O)Nc1ncco1;1;3
N#CCCNC(=O)CN(CCC(=O)OCC(N)=O)C(=N)N;1;3
N#CCC(C#N)NC(=O)CNC(=O)CNC=CC(N)=O;1;0
N#CCC(C#N)NCCC(=O)NCC(=O)NCCC(N)=O;1;12
O=C(O)CC(N=CC(O)C(O)C(O)C(O)CO)C(=O)O;1;1
CSCCC(=O)N(CCC#N)c1[nH]cnc1CC#N;1;9
N#CCN(C(=O)C(O)Cc1ccccc1)c1cc[nH]c(=O)n1;1;9
CC(C#N)NC(Cc1ccccc1)C(N)=O;1;14
N#CCN(CC(=O)Nc1[nH]cnc1C(=O)O)C(N)=O;1;10
NC(=S)C(O)C(=O)O;1;2
Nc1[nH]cnc1C(=S)NCC(=O)NCCC(=O)O;1;1
N#CCCN(C(N)=O)C(C#N)=C(N)C#N;1;3
NC=Nc1ncnc2[nH]cnc12;1;4
CC(OC(=O)CCC(=O)OC(C)C(N)=O)C(N)=O;1;3
CC(O)C=NCC(=O)NCCC(N)=O;1;1
N#CCCC=Nc1[nH]cnc1CC#N;1;1
N#CCCN(C(=N)NC(=N)N)C(CC(N)=O)C(N)=O;1;1
N=C(N)NCC(=O)Nc1ncc(CO)o1;1;1
N#CCCN(CC(=O)O)C(=O)CNC(=N)N;2;3
N#CC(NC=O)C(=CCO)c1ccccc1;1;4
CCN(C=O)C(C#N)Cc1ccccc1;1;3
N#Cc1ncnc2[nH]c(=O)c(=O)[nH]c12;1;6
C=C(c1ccccc1)C(N=CCCSC)C(=O)O;1;1
N#CC=CN(CCC(=O)OCC(N)=O)CC(=O)NCC#N;1;0
N#CCN(CC(=O)O)C(=O)CNCC(O)C(O)CO;1;14
N#CC(N=CCCNC(=N)N)C(=O)O;1;1
C=C(c1ccccc1)C(C#N)Nc1[nH]cnc1CC#N;1;7
NC(=S)c1[nH]c(=O)[nH]c1N;1;3
COC(=O)c1ncn(C(=N)N)c1NC(N)=O;2;4
CC(C#N)N=CCO;1;1
N#CCNC(=O)CNC(=O)CN=CCc1ccccc1;1;1
NC(=O)CN(C=O)CC(=O)O;1;1
C=C(c1ccccc1)C(C#N)N(CCC#N)CC(=O)O;1;8
N#CC(Cc1ccccc1)N(CC(=O)O)C(=N)NC(=N)N;1;2
O=C(Nc1[nH]cnc1CO)C(=O)Nc1[nH]cnc1CO;1;7
CCN(CC(=O)O)C(=O)CN(CC#N)C(=N)NC(=N)N;1;1
COC(=O)CN(CC#N)C(=O)CNC(=N)N;1;16
N=C(N)NCCC(=S)NCC(=O)NCC(=O)O;1;0
NC(=O)C(Cc1ccccc1)NCC(O)C(O)CO;1;11
CC(C#N)N(C=O)C(C#N)CC#N;1;2
NC(=O)COC(=O)CCNCC(=O)O;1;11
C=C(c1ccccc1)C(N=C(CO)CO)C(N)=O;1;0
NC(=O)CCN(CCC(N)=O)CC(=O)OCc1cnc[nH]1;1;9
N#CC(CO)NC(=O)CN;1;31
CSCCC(=O)N(CCC#N)CC(=O)NCC(N)=O;1;2
O=c1[nH]c(N=CCc2ccccc2)nc2[nH]cnc12;1;1
N#CC=CNc1c(C(=O)O)nc[nH]c1=O;2;0
C=CC=NC(CC(N)=O)C(N)=O;1;1
N#CC=Cn1cnc(Cc2ccccc2)c1NC(N)=O;1;0
NC(=O)CNC(CO)C(N)=O;2;10
N=C(N)NCCC=NCC(=O)N(CC(=O)O)CC(=O)O;1;1
CCN(C(N)=O)c1ncnc2[nH]cnc12;1;6
NC(=O)CNC(CO)C(N)=S;1;2
N#CC=CN(CCC(=O)O)C(CC(=O)O)C(=O)O;1;0
N#CC(Nc1cc[nH]c(=O)n1)C(O)Cc1ccccc1;1;9
N#CCC(C#N)N(CCC(=O)OCC(N)=O)C(N)=O;1;5
N#CCN(C(=O)CNC(=N)N)C(CC(=O)O)C(=O)O;1;3
C=CC=C(C(=O)O)C(=O)C(=O)O;1;2
N#CCCN(CC(=O)Nc1[nH]c(=O)[nH]c1C(N)=O)C(N)=O;1;5
C=Cc1nc(N)nc(N(CCc2ccccc2)CC(=O)O)n1;4;18
N#CCCC=NCC(=O)NCC(=O)N(CC#N)CC(=O)O;1;1
N#CC(C#N)(CCC=NC(C(N)=O)C(N)=O)NC(N)=O;1;1
N#CCCN(CC#N)CC(=O)NCCC(=O)O;1;8
NC(=O)CN=CC(O)CO;1;1
N#CC=Cn1cnc(C(N)=O)c1N(C=O)CC(N)=O;1;0
N#CCCN(C(=O)CN)C(C#N)Cc1ccccc1;1;34
N#CCCNC(=S)CNC(N)=O;1;1
N#CC(CO)NC(=O)CN=C(CO)CO;1;0
NC(=O)C=CNCC(N)=O;1;0
N#CCNCC(=O)NCC(=O)NC(C#N)CC#N;1;14
N#CCN(CC(=O)N(CC#N)CCO)C(N)=O;1;3
CC(C#N)NC(=O)C(N)Cc1ccccc1;1;34
N=C(N)NCC(=O)N(CC(N)=O)CC(=O)O;3;0
CCN(CC(N)=O)C(=O)c1nc[nH]c1NC(N)=O;1;5
CSCCC(=O)OCC(O)C(N)=O;1;5
N#CCN(C(=O)CNC(N)=O)c1[nH]cnc1C(N)=O;1;6
CC(=O)C=NCC(=O)O;1;1
N#CCN(CC(N)=O)C(=O)CCNC(C#N)CO;1;11
NC(=O)CCNC(=S)c1nc[nH]c1N;1;1
NC(=O)c1nc[nH]c1NC(=CC(=O)O)C(=O)O;1;2
COC(=O)CCN(C(=N)NC(=N)N)C(C#N)CC#N;1;15
O=CCNc1[nH]c(=O)[nH]c1C=O;1;12
N=C(N)NC(=N)NCC=O;1;4
N#CC(N=CC(Cc1ccccc1)NC(=N)N)C(O)CO;1;1
CSCCC(=O)N(CCC#N)CCC(N)=O;1;2
N#CCCN(CC#N)c1[nH]cnc1C#N;1;9
NC(=S)C(CO)Nc1ncnc2[nH]cnc12;1;4
NC(=S)CNC(=S)c1nc[nH]c1N;1;1
OCC(O)C(O)C=Nc1ncc(Cc2ccccc2)o1;1;1
N#CCN(C=O)c1ncco1;1;5
NC(=O)CNC(=O)CN=CC(O)C(O)C(O)C(O)CO;1;1
CC=C(C=C(C(=O)O)C(=O)C(=O)O)c1ccccc1;1;3
C=C(c1ccccc1)C(C#N)N(C=O)C(C(N)=O)C(N)=O;1;2
CC(O)C=NCC(=O)NCC(=O)NCC(=O)O;1;1
O=C(CO)C(=C(CO)Cc1ccccc1)c1ccccc1;1;3
NC(=O)C(C(N)=O)N(C=O)CCC(N)=S;1;0
NC(=O)CNC(=O)C(=O)NCC(N)=O;2;0
CC(C#N)NC(CC(=O)O)C(=O)O;1;13
CC=C(C=NCC(=O)NCC(=O)O)c1ccccc1;1;1
NC(=O)CNC(=S)c1nc[nH]c1N;1;1
CC(C#N)NC(=O)CNC(=S)C(C)O;1;1
N#CCCN(CCC(=O)O)C(=O)CNC(N)=O;1;5
N#Cc1[nH]c(=O)[nH]c1N;2;15
N#CC(N)CNC(=N)N;1;12
N#CCCN(CCC#N)C(Cc1ccccc1)C(=O)O;1;8
N#CCCN(CC(=O)OC(CC(N)=O)C(N)=O)C(N)=O;1;5
N=C(N)n1cnc(C(N)=O)c1N(CCC(N)=O)C(N)=O;1;1
NC(=O)CC(NC(CO)C(N)=O)C(N)=O;1;10
N#CC(Cc1ccccc1)N(C=O)c1[nH]cnc1C(=O)O;1;4
N#CCN(CC(=O)N(CC#N)c1ncco1)C(=N)N;1;6
NC(=O)CCN(CC(N)=O)CC(=O)OCc1cnc[nH]1;1;9
NCC(=O)N(CCc1ccccc1)CC(N)=O;2;30
N#CC(CCC(C#N)NC(N)=O)NC(N)=O;1;1
CSCCC=Nc1[nH]cnc1C;1;1
NC(=O)CNCC(=O)O;2;13
N#CCCN(CCC(N)=O)C(=N)C#N;1;0
COC(=O)CCNCC(=O)N(CC#N)C(C#N)CC#N;1;14
N#CCCN(CC#N)C(=O)CNCCC(=O)OCC(N)=O;1;13
N=C(N)NCCC=Nc1[nH]cnc1CC(N)=O;1;1
CCN(C(=O)CCSC)C(C#N)Cc1ccccc1;1;5
O;0;49
N#CC(CO)N(C(=N)NC(=N)N)C(C#N)Cc1ccccc1;1;3
COC(=O)CNC(N)=O;1;17
NC(=S)CCc1ccccc1;1;4
COC(=O)CCNCC(=O)N(CC(N)=O)CC(=O)O;2;12
CC(C#N)N=CCCC(C#N)(C#N)N(CCC#N)CCC#N;1;1
N#CCN(CC(=O)Nc1cc[nH]c(=O)n1)C(=N)N;1;4
C=Cc1nc(NC(=N)N)nc(N(CC#N)CC(=O)O)n1;1;3
CC(C#N)NCCC(=O)N(CCC#N)CC(=O)O;1;14
C=CC=NCCC#N;1;1
N#CCN(C(=N)NC(=N)N)C(Cc1ccccc1)C(N)=O;1;2
COC(=O)CCN(CCC#N)CC(=O)OC;1;18
N#CC(N=CC(=CCO)c1ccccc1)C(O)C(O)CO;1;1
N#CCCN(CC#N)c1[nH]cnc1C(N)=O;1;8
CC(C#N)N(CC#N)C(=O)C(=O)N(CC#N)C(C)C#N;1;4
NC(=O)c1nc[nH]c1NCC(O)Cc1ccccc1;1;7
N#CC=CNc1nc2[nH]cnc2c(=O)[nH]1;2;0
N=C(N)NCCC=NCC(=O)NCC(N)=O;1;1
N#CC=CNCC(=O)NCC#N;2;0
COC(=O)CCN(CCC#N)CC(=O)NCC#N;1;19
O=C(O)CN(CCO)C(=O)C(O)Cc1ccccc1;1;4
NC(=O)CCNCC(=O)N(CCC(N)=O)CC(=O)O;1;11
N#CCCNC(=O)CNC(=O)CNC(=N)N;2;2
O=C(O)CCC(=O)O;3;4
C=C(c1ccccc1)C(C#N)NC(C#N)C(O)C(O)CO;1;6
CSCCC=Nc1[nH]cnc1C(N)=O;1;1
CC(C#N)N(C(=O)CNC(N)=O)c1[nH]cnc1C(N)=O;1;6
NC(=O)CCN=CC(=CCc1ccccc1)c1ccccc1;1;1
NC(=O)CN=CCc1ccccc1;1;1
N#CCCNC(=O)CNC(=O)CN;1;33
N#CCCN(CC(N)=O)C(=O)CN=CCNC(=N)N;1;1
NC(=O)C(N=CC(=CCO)c1ccccc1)C(N)=O;1;1
N#CCCN(CCC#N)c1[nH]c(=O)[nH]c1C#N;1;8
N#CC=CN(CC#N)CCC(=O)OCC(N)=O;1;0
N#CCNc1nc(=O)n(CC#N)c2[nH]cnc12;1;10
C=Cc1nc(N)nc(N(CCC(=O)O)CC(=O)O)n1;6;17
CSCCC=NCC(=O)NC(CC(N)=O)C(N)=O;1;1
N#CC=CN(CC#N)CC(=O)NC(C#N)CC#N;1;0
N#CC(CO)NC(=O)CNC(=CC(=O)O)C(=O)O;1;1
NC(=O)CCNc1[nH]cnc1C(N)=O;3;7
N=C(N)N(CCC(=S)NCC(=O)O)CC(=O)O;1;0
CCN(C(=O)CN(CC#N)CCC#N)C(C#N)CC#N;1;4
NC(=O)CNC(=O)CNC(=O)CN=CC(O)CO;1;1
CSCCC=NCC(=O)N(CC(=O)O)CC(=O)O;1;1
NC(=S)CNCC(=O)NCC(N)=S;1;0
N#CCCN(CCC(=O)O)C(=N)C#N;1;0
N#CCCNCC(=O)NCC(=O)NCC(N)=O;1;13
N=C(N)NCC(=S)NCC(=O)NCCC(N)=O;1;0
N#CC=CNCC(=O)N(CCC(N)=O)CC(=O)O;2;0
COC(=O)CC(NC(CC(N)=O)C(N)=O)C(=O)OC;2;16
N#CC(O)CCN(CC(O)C#N)CC(O)C#N;1;5
C=C(c1ccccc1)C(C#N)NC(C#N)C(=C)c1ccccc1;1;6
N#CCC(C#N)NC(=O)CNC(=S)CNC(N)=O;1;1
N=C(N)NCC(=S)NCC(=O)NCCC(N)=S;1;0
CCNc1[nH]cnc1C=O;1;20
OCC(=Nc1ncc(Cc2ccccc2)o1)C(O)CO;1;0
O=CC(O)C(O)C(O)C(O)C(O)Cc1ccccc1;1;14
N#CC(CCC(C#N)NC(=O)CN)NC(=O)CN;1;33
C=Cc1nc(N)nc(NC(C)C#N)n1;4;3
N#CCN(C(N)=O)c1cc[nH]c(=O)n1;1;4
N#CCCN1CCC(N)=NC1=O;1;0
CSCCC(=O)N(CCC#N)c1[nH]cnc1C(N)=O;1;7
NC(=S)CCNCC(=O)NCCC(N)=S;1;0
N#CCN(CCO)C(=O)CC(O)C(=O)N(CC#N)CCO;1;6
N=C(N)NC(=N)N(CC(=O)O)C(CC(=O)O)C(=O)O;1;1
C=C(C=Nc1[nH]c(=O)[nH]c1C(N)=O)c1ccccc1;1;1
COC(=O)CC(C(=O)OC)N(C(=O)CN)C(C#N)CC#N;1;29
N#CCN(C=O)CCC(=O)O;1;2
Nc1ncnc2[nH]c(=O)[nH]c12;2;15
NC(=O)N(CC(N)=S)C(CC(N)=S)C(N)=S;1;2
N#CC(COC(=O)CCNC(N)=O)NC(N)=O;1;5
N#CC(CO)Nc1nc(N)nc(CNC(N)=O)n1;4;2
N#CCNC(=O)CN=CC(O)C(O)C(O)CO;1;1
N#CCCNC(=O)CNC(=O)CNC(=O)CNC(=N)N;1;2
CC(NCC(N)=S)C(N)=S;1;2
N#CCN(CC(=O)O)C(=O)CCNC(CC(N)=O)C(N)=O;1;12
CC(NCC#N)C(=O)O;1;14
N#CC(CO)NCCC(=O)NCCC(=O)O;1;13
NC(=O)CCNC(=S)CNc1[nH]cnc1C(=O)O;1;1
N#CCCN(CC(=O)N(CCO)CC(N)=O)C(=N)N;1;3
N=C(N)n1ccnc1;1;1
N#CCNC(=O)CNC(=S)CNC(N)=O;1;1
O=C(O)CNC(=S)CC(O)C(=S)NCC(=O)O;1;0
O=C(O)CO;4;2
N#CCCN(CCC#N)CC(=O)OCC(N)=O;1;6
O=CCCNc1[nH]cnc1C=O;2;13
CC=C(C=C(c1ccccc1)C(O)C#N)c1ccccc1;1;3
CC=Nc1nc(=O)n(CC#N)c2[nH]cnc12;1;1
O=C(O)CCNCC(=O)NCC(=O)O;2;13
O=C(O)CC(NCCc1ccccc1)C(=O)O;2;11
NC(=O)Nc1[nH]cnc1C(=O)Nc1[nH]c(=O)[nH]c1C(N)=O;1;5
N#CCCN(C(=N)N)c1ncco1;1;7
N#CCCN(CCC#N)C(=O)CN;1;33
N#CCN(CC#N)C(=O)CNCCC(=O)OCC(N)=O;1;13
C=Cc1nc(N=CCCC#N)nc(N(CC#N)CCC#N)n1;1;1
N#CCNCC(=O)NC(Cc1ccccc1)C(=O)O;1;16
N#CCCN(CC#N)CC(=O)N(CC#N)c1ncco1;1;7
N#Cc1ncnc(NC=N)c1NC(N)=O;2;1
NC=O;1;4
N#CCCN(CC#N)C(=O)CN=CCCNC(=N)N;1;1
N#CCN(CC(N)=O)C(=O)CNC(=O)CN;1;31
CC(C#N)NC(C#N)CO;2;12
C=C(c1ccccc1)C(C#N)NC(=O)CN=CCO;1;1
N#CCCN(CCC#N)C(=O)CN=CCO;1;1
COC(=O)CN(CCC#N)C(=O)CNC(=O)CNC(=N)N;1;16
Nc1[nH]cnc1C(=S)NCC(=O)O;1;1
C=CC=Nc1ncnc2[nH]c(=O)[nH]c12;1;1
N#CCNC(=O)CNC(=CC(=O)O)C(=O)O;1;1
N#CCN(C(=O)CNC(N)=O)c1cc[nH]c(=O)n1;1;4
N#CCN(C(=N)NC(=N)N)C(C#N)Cc1ccccc1;1;3
CC=C(C=Nc1[nH]cnc1C)c1ccccc1;1;1
N#CCCN(CCc1ccccc1)CC(=O)OCC(N)=O;1;7
CSCCC=NCC(=O)NC(C#N)CC#N;1;1
CC(=O)C=NCC(=O)NCC(N)=O;1;1
N#CCNc1nc(N)nc(C(O)Cc2ccccc2)n1;2;5
N#CC=CNCC(=O)N(CCC#N)C(C#N)CC#N;2;0
N#CC(CO)NC(=N)C(=N)NC(C#N)CO;1;0
N#CCc1nc[nH]c1N=CC(Cc1ccccc1)NC(=N)N;1;1
NC(=S)CN(C=O)c1[nH]cnc1C(N)=S;1;1
N#CCN(C=O)c1cc[nH]c(=O)n1;1;5
C=CC(=O)OC;1;8
COC(=O)CN(CCC#N)C(=O)CNC(N)=O;1;18
COC(=O)C(Cc1ccccc1)NC(=O)CNC(=N)N;1;15
N#CCN(CC#N)C(=O)CCNC(CC(=O)O)C(=O)O;1;14
CCNCC(=O)O;3;12
N#CCN(CC(=O)N(CCO)c1[nH]cnc1C#N)C(=N)N;1;4
O=c1nc(N=CC(O)C(O)CO)cc[nH]1;1;1
N#CCCC=Nc1[nH]cnc1C(=O)O;1;1
N#CCCN(CC#N)CC(=O)Nc1ncco1;1;6
C=Cc1nc(NC(N)=O)nc(N(CC#N)CC(=O)O)n1;1;5
N#Cc1nc[nH]c1N=CC(O)C(O)CO;1;1
C=CC=C(C=NCC(=O)NC(C#N)CC#N)c1ccccc1;1;1
NC(=O)CCN(CC(N)=O)CC(N)=O;3;1
NC(=O)c1nc[nH]c1NC(CO)C(N)=S;1;3
N#CCCN(CC(N)=O)C(C#N)Cc1ccccc1;1;4
N#CCNCC(=O)NC(CC(N)=O)C(N)=O;1;13
N#CC(Cc1ccccc1)NC(=O)CNC(=N)N;2;3
N#Cc1nc[nH]c1N(CCO)C(=O)CNC(=N)N;1;4
O=C(O)c1nc[nH]c(=O)c1N=CC(O)C(O)CO;1;1
CSCCC(=O)N(CC#N)CC(=O)NCC(=O)O;1;6
N#CCCNCC(N)=O;2;15
N#CC(=N)N(CCC(=O)O)CC(=O)O;1;0
C=C(c1ccccc1)C(NCC(N)=O)C(N)=S;1;3
N#CC(CO)N(C=O)CCC(=O)OCC(N)=O;1;5
N#CC(CO)NC(=O)CNC(=S)Cc1nc[nH]c1N;1;2
C=C(c1ccccc1)C(NCC(N)=O)C(N)=O;2;9
C=Cc1nc(N=C(CO)CO)nc(N(CC#N)CC#N)n1;1;0
N#CCCNCC(N)=S;1;1
N#CCC(C#N)N(C=O)CCO;1;3
N#CCCNC(=O)CNC(=N)N;2;2
NC1=NC(=O)N(CC(=O)O)C1;1;0
C=C(C=NC(Cc1ccccc1)C(N)=O)c1ccccc1;1;1
CC(C#N)N(CCC#N)C(=O)CN(CC#N)C(=N)N;1;3
N#CC(Cc1ccccc1)N=C(CO)C(O)CO;1;0
N#CCNC(=O)CN(CC#N)C(=O)CNC(N)=O;1;1
COC(=O)CC(=O)C(=O)OC;1;20
O=c1nc(NCC(O)C(O)CO)cc[nH]1;1;7
O=C(O)C=C(NCC(=O)NCCC(=O)O)C(=O)O;1;0
C=C(c1ccccc1)C(N=C(CO)C(O)CO)C(=O)O;1;0
N=C(N)NCC(=O)OCc1cnc[nH]1;1;2
COC(=O)CC(C(=O)OC)N(CCC#N)CC(N)=O;1;18
N#CCN(CC(=O)NC(C#N)C(O)CO)C(=N)N;1;4
N=C(N)N(CCC(N)=O)CC(=O)OCC(O)C(N)=O;1;2
O=C(O)c1[nH]c(=O)[nH]c1N=CC(O)C(O)CO;1;1
N#CCCNCCC(N)=O;1;15
N#CCN(CC(N)=O)C(=O)CN=CCCNC(=N)N;1;1
N#CCCNCCC(N)=S;1;1
N#CCN(CC(=O)Nc1ncc(CO)o1)C(N)=O;1;4
NC(=O)C(CO)N=C(Cc1ccccc1)C(=O)O;1;0
N#CC(CO)NC(=O)c1nc[nH]c1NC(N)=O;1;7
N=C(N)NC(=N)NCC(=O)N(CC(=O)O)CC(=O)O;2;1
NC(=O)COC(=O)C=CC(=O)OCC(N)=O;3;4
NC(=O)c1nc[nH]c1N(C=O)CCO;1;3
N#CCN(Cc1nc(N)nc(NCC(N)=O)n1)C(N)=O;3;1
N#CCN(CC#N)C(=O)CNC(=S)Cc1nc[nH]c1N;1;2
N#CCCN(CC#N)CC(=O)NC(CO)C(=O)O;1;6
Cc1nc[nH]c1N=CCCC(C#N)(C#N)NC(N)=O;1;1
N#CCCN(CC(=O)O)C(=O)CNC(C#N)CNC(=N)N;1;6
CC(O)C=NC(C#N)C(O)Cc1ccccc1;1;1
N#CC=Cn1cnc(C(N)=O)c1N(CCC#N)CCC#N;1;1
N#CCCNCC#N;7;15
CSCCC(=O)N(CC#N)C(C#N)CO;1;6
N#CCN(CC(=O)NC(C#N)CNC(=N)N)C(N)=O;1;1
CC(C#N)N(C=CC#N)CCC#N;1;0
N#CCCNCC(O)Cc1ccccc1;1;14
NC(=O)NCC(=O)Nc1cc[nH]c(=O)n1;1;3
N#CCCN(CC(N)=O)C(=O)CNC(=S)CNC(=N)N;1;1
CC(O)C=Nc1cc[nH]c(=O)n1;1;1
O=CNCC(=O)N(CCc1ccccc1)CC(=O)O;1;2
COC(=O)CCNCC(=O)N(CCC(=O)O)CC(=O)O;1;12
CC(=O)C=NCC(=O)NCC(=O)N(CC#N)CC(=O)O;1;1
Nc1nc2[nH]cnc2c(=O)[nH]1;1;15
N#CCCN(CC(N)=O)C(=O)c1nc[nH]c1NC(N)=O;1;6
N#CCNC(=O)CNC(=N)N;2;2
N=C(N)NCCC=Nc1[nH]cnc1Cc1ccccc1;1;1
N#CCC(C#N)N=C(CO)CO;1;0
CSCCC(=O)N(CCO)C(C#N)Cc1ccccc1;1;7
N#CCCNCC(=O)NCC(=O)NC(C#N)CC#N;1;14
N#CC(NC=CC(N)=O)C(=CCO)c1ccccc1;1;1
N#CCCNC(CC(=O)NCC(N)=O)C(=O)NCC(N)=O;1;12
N#CCCNc1nc(N)nc(CNC(N)=O)n1;4;1
